split,stem,audio_path,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
train,dia946_utt1,data/audio/train/dia946_utt1.flac,Why?,Monica,surprise,negative,946,1,1,11,"0:00:04,713","0:00:05,095"
train,dia946_utt2,data/audio/train/dia946_utt2.flac,"Just wanna check my horoscope, see if it was right.",Phoebe,neutral,neutral,946,2,1,11,"0:00:05,095","0:00:06,762"
train,dia946_utt3,data/audio/train/dia946_utt3.flac,Oh my God.,Monica,surprise,positive,946,3,1,11,"0:00:09,968","0:00:13,681"
train,dia946_utt4,data/audio/train/dia946_utt4.flac,Phoebe.,Monica,neutral,neutral,946,4,1,11,"0:00:13,681","0:00:13,820"
train,dia946_utt5,data/audio/train/dia946_utt5.flac,"Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression.",Monica,neutral,neutral,946,5,1,11,"00:00:13,930","00:00:21,103"
train,dia946_utt6,data/audio/train/dia946_utt6.flac,"Where?  Ooh, come to Momma.",Phoebe,joy,positive,946,6,1,11,"00:00:17,058","00:00:21,103"
train,dia946_utt7,data/audio/train/dia946_utt7.flac,"He's coming. Be cool, be cool, be cool.",Monica,anger,negative,946,7,1,11,"00:00:21,771","00:00:24,106"
train,dia946_utt8,data/audio/train/dia946_utt8.flac,We should do something. Whistle.,Phoebe,joy,positive,946,8,1,11,"0:00:27,318","0:00:28,870"
train,dia946_utt9,data/audio/train/dia946_utt9.flac,We are not going to whistle.,Monica,anger,negative,946,9,1,11,"0:00:28,870","0:00:30,007"
train,dia946_utt10,data/audio/train/dia946_utt10.flac,"Come on, do it.",Phoebe,neutral,neutral,946,10,1,11,"0:00:30,113","0:00:30,739"
train,dia946_utt11,data/audio/train/dia946_utt11.flac,No!,Monica,anger,negative,946,11,1,11,"0:00:30,739","0:00:31,091"
train,dia946_utt12,data/audio/train/dia946_utt12.flac,Do it!,Phoebe,joy,positive,946,12,1,11,"0:00:31,091","0:00:31,300"
train,dia946_utt13,data/audio/train/dia946_utt13.flac,No!,Monica,anger,negative,946,13,1,11,"0:00:31,300","0:00:31,440"
train,dia946_utt14,data/audio/train/dia946_utt14.flac,Do it do it do it!,Phoebe,joy,positive,946,14,1,11,"0:00:31,489","0:00:32,449"
train,dia946_utt15,data/audio/train/dia946_utt15.flac,Woo-woo!,Monica,joy,positive,946,15,1,11,"0:00:32,449","0:00:33,556"
train,dia946_utt16,data/audio/train/dia946_utt16.flac,I can't believe you did that!,Phoebe,surprise,negative,946,16,1,11,"00:00:38,955","00:00:41,331"
train,dia947_utt0,data/audio/train/dia947_utt0.flac,"Hi! Umm, I’m Monica Geller, I’m the chef at Alessandro’s.",Monica,neutral,neutral,947,0,8,21,"00:08:35,224","00:08:38,227"
train,dia947_utt1,data/audio/train/dia947_utt1.flac,Still?,The Food Critic,surprise,negative,947,1,8,21,"00:08:38,393","00:08:40,479"
train,dia947_utt2,data/audio/train/dia947_utt2.flac,"I think the things that you said about me are really unfair, and I would like for you to give my bouillabaisse another chance.",Monica,neutral,neutral,947,2,8,21,"00:08:40,646","00:08:49,404"
train,dia947_utt3,data/audio/train/dia947_utt3.flac,I don’t see any reason why I would do that to myself again.,The Food Critic,joy,positive,947,3,8,21,"00:08:46,443","00:08:49,404"
train,dia947_utt4,data/audio/train/dia947_utt4.flac,"Either eat it, or be in it.",Joey,anger,negative,947,4,8,21,"00:08:49,571","00:08:52,282"
train,dia947_utt5,data/audio/train/dia947_utt5.flac,"Spoon?  So, what do you think?",Monica,joy,positive,947,5,8,21,"00:08:59,706","00:09:02,292"
train,dia947_utt6,data/audio/train/dia947_utt6.flac,"I’m torn, between my integrity and my desire to avoid a beating. But I must be honest, your soap is abysmal.",The Food Critic,disgust,negative,947,6,8,21,"00:09:02,459","00:09:11,426"
train,dia947_utt7,data/audio/train/dia947_utt7.flac,Thata girl! Huh? We should get out of here.. there’s a new class comin’ in.,Joey,joy,positive,947,7,8,21,"00:09:14,054","00:09:19,518"
train,dia947_utt8,data/audio/train/dia947_utt8.flac,"Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?",The Cooking Teacher,neutral,neutral,947,8,8,21,"00:09:19,685","00:09:26,316"
train,dia947_utt9,data/audio/train/dia947_utt9.flac,I can.,Monica,neutral,neutral,947,9,8,21,"0:09:28,902","0:09:29,664"
train,dia947_utt10,data/audio/train/dia947_utt10.flac,"Okay, go ahead.",The Cooking Teacher,neutral,neutral,947,10,8,21,"0:09:29,664","0:09:31,124"
train,dia947_utt11,data/audio/train/dia947_utt11.flac,"Well umm, they both have a egg yolk and butter base, but a bearnaise has shallots, shirvel, and most importantly tarragon.",Monica,neutral,neutral,947,11,8,21,"00:09:31,238","00:09:42,874"
train,dia947_utt12,data/audio/train/dia947_utt12.flac,"That’s very good, what’s your name?",The Cooking Teacher,neutral,neutral,947,12,8,21,"0:09:40,080","0:09:42,352"
train,dia947_utt13,data/audio/train/dia947_utt13.flac,Monica.,Monica,neutral,neutral,947,13,8,21,"0:09:42,352","0:09:42,918"
train,dia947_utt14,data/audio/train/dia947_utt14.flac,"Monica, you go to the head of the class.",The Cooking Teacher,neutral,neutral,947,14,8,21,"0:09:43,041","0:09:45,002"
train,dia947_utt15,data/audio/train/dia947_utt15.flac,Okay.,Monica,joy,positive,947,15,8,21,"0:09:45,002","0:09:47,088"
train,dia948_utt0,data/audio/train/dia948_utt0.flac,"And there's a country called Argentinaaaa,    it's a place I've never seeeeen.",Phoebe,neutral,neutral,948,0,9,19,"00:06:21,006","00:06:26,720"
train,dia948_utt1,data/audio/train/dia948_utt1.flac,But I'm told for fifty pesos you can buy a    human spleen.,Phoebe,neutral,neutral,948,1,9,19,"00:06:26,887","00:06:33,185"
train,dia948_utt2,data/audio/train/dia948_utt2.flac,Human spleeeen.,Phoebe,neutral,neutral,948,2,9,19,"00:06:33,352","00:06:37,231"
train,dia948_utt3,data/audio/train/dia948_utt3.flac,Olé!,Phoebe,joy,positive,948,3,9,19,"00:06:37,398","00:06:38,607"
train,dia948_utt4,data/audio/train/dia948_utt4.flac,What are you doing here!,Monica,surprise,positive,948,4,9,19,"00:06:40,734","00:06:42,164"
train,dia948_utt5,data/audio/train/dia948_utt5.flac,"Well, you said that you had customers lined up in the street,    so I am here to entertain!",Phoebe,joy,positive,948,5,9,19,"00:06:42,361","00:06:46,365"
train,dia948_utt6,data/audio/train/dia948_utt6.flac,Great!,Monica,joy,positive,948,6,9,19,"0:06:46,532","0:06:47,094"
train,dia948_utt7,data/audio/train/dia948_utt7.flac,Yeah!,Phoebe,joy,positive,948,7,9,19,"0:06:47,094","0:06:49,370"
train,dia948_utt8,data/audio/train/dia948_utt8.flac,"It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!",Phoebe,joy,positive,948,8,9,19,"00:06:46,532","00:06:54,081"
train,dia948_utt9,data/audio/train/dia948_utt9.flac,"Yeah, ""You suck"" and ""shut up and go home"".",Phoebe,joy,positive,948,9,9,19,"00:06:54,248","00:06:58,710"
train,dia948_utt10,data/audio/train/dia948_utt10.flac,Listen Phoebe...,Monica,joy,positive,948,10,9,19,"0:07:00,546","0:07:01,589"
train,dia948_utt11,data/audio/train/dia948_utt11.flac,Yeah.,Phoebe,neutral,neutral,948,11,9,19,"0:07:01,589","0:07:02,063"
train,dia948_utt12,data/audio/train/dia948_utt12.flac,"You know how much I love listening to your music, you know,    but...",Monica,neutral,neutral,948,12,9,19,"00:07:02,172","00:07:08,095"
train,dia948_utt13,data/audio/train/dia948_utt13.flac,But what?,Phoebe,neutral,neutral,948,13,9,19,"00:07:05,217","00:07:08,095"
train,dia948_utt14,data/audio/train/dia948_utt14.flac,This is kind of a classy place.,Monica,neutral,neutral,948,14,9,19,"00:07:08,262","00:07:13,183"
train,dia948_utt15,data/audio/train/dia948_utt15.flac,"Ok, say no more.",Phoebe,neutral,neutral,948,15,9,19,"00:07:13,600","00:07:14,893"
train,dia949_utt0,data/audio/train/dia949_utt0.flac,"I'm so bored! Stupid rain, we... we can't do anything.",Joey,sadness,negative,949,0,9,23,"00:17:58,118","00:18:04,290"
train,dia949_utt1,data/audio/train/dia949_utt1.flac,"Well, I've brought some books. We could read.",Rachel,neutral,neutral,949,1,9,23,"00:18:04,458","00:18:07,168"
train,dia949_utt2,data/audio/train/dia949_utt2.flac,"Hey, it hasn't come to that yet.",Joey,joy,positive,949,2,9,23,"00:18:07,336","00:18:09,295"
train,dia949_utt3,data/audio/train/dia949_utt3.flac,Hey hey hey! Don't mind if I do!,Joey,joy,positive,949,3,9,23,"00:18:10,672","00:18:12,632"
train,dia949_utt4,data/audio/train/dia949_utt4.flac,"I'm sorry sir, these are for the pharmaceutical convention",Waiter,neutral,neutral,949,4,9,23,"00:18:12,800","00:18:16,260"
train,dia949_utt5,data/audio/train/dia949_utt5.flac,"Hey Rach, do you feel like going to a convention?",Joey,neutral,neutral,949,5,9,23,"00:18:18,806","00:18:21,015"
train,dia949_utt6,data/audio/train/dia949_utt6.flac,We can't. We're not pharmacists!,Rachel,sadness,negative,949,6,9,23,"00:18:21,517","00:18:24,894"
train,dia949_utt7,data/audio/train/dia949_utt7.flac,"I know we're not, but  Frank Medeio and...  Eva Trorro... womba...",Joey,neutral,neutral,949,7,9,23,"00:18:25,062","00:18:29,315"
train,dia949_utt8,data/audio/train/dia949_utt8.flac,Kate Miller?,Rachel,neutral,neutral,949,8,9,23,"0:18:34,196","0:18:35,197"
train,dia949_utt9,data/audio/train/dia949_utt9.flac,Kate Miller it is.,Joey,neutral,neutral,949,9,9,23,"0:18:35,197","0:18:37,309"
train,dia949_utt10,data/audio/train/dia949_utt10.flac,And... that's the most sex I'm gonna have this weekend.,Rachel,joy,positive,949,10,9,23,"00:18:39,952","00:18:43,830"
train,dia949_utt11,data/audio/train/dia949_utt11.flac,In that case should I make sure it's on real good?,Joey,neutral,neutral,949,11,9,23,"00:18:43,997","00:18:47,667"
train,dia949_utt12,data/audio/train/dia949_utt12.flac,Thank you.,Rachel,neutral,neutral,949,12,9,23,"00:18:53,590","00:18:55,341"
train,dia950_utt0,data/audio/train/dia950_utt0.flac,Oh my God!,Chandler,surprise,negative,950,0,5,11,"00:17:56,283","00:17:58,326"
train,dia950_utt1,data/audio/train/dia950_utt1.flac,"We heard about your pants, I'm so sorry.",Monica,sadness,negative,950,1,5,11,"00:17:59,620","00:18:02,538"
train,dia950_utt2,data/audio/train/dia950_utt2.flac,This year was supposed to be great!,Ross,anger,negative,950,2,5,11,"00:18:02,706","00:18:05,458"
train,dia950_utt3,data/audio/train/dia950_utt3.flac,"But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!",Ross,disgust,negative,950,3,5,11,"00:18:06,376","00:18:12,465"
train,dia950_utt4,data/audio/train/dia950_utt4.flac,"No. No, you're not a loser.",All,sadness,negative,950,4,5,11,"00:18:13,675","00:18:16,302"
train,dia950_utt5,data/audio/train/dia950_utt5.flac,Look at me!,Ross,anger,negative,950,5,5,11,"00:18:16,512","00:18:18,429"
train,dia950_utt6,data/audio/train/dia950_utt6.flac,"Hey, hey, look. Look Ross, Ben drew a picture of you!  Huh? You're-you're a cowboy!",Monica,joy,positive,950,6,5,11,"00:18:24,728","00:18:31,984"
train,dia950_utt7,data/audio/train/dia950_utt7.flac,"Oh, be-because of the leather pants.",Ross,sadness,negative,950,7,5,11,"00:18:34,696","00:18:38,616"
train,dia950_utt8,data/audio/train/dia950_utt8.flac,"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.",Monica,joy,positive,950,8,5,11,"00:18:40,494","00:18:44,705"
train,dia950_utt9,data/audio/train/dia950_utt9.flac,That really is something.. that's really cool.,Rachel,joy,positive,950,9,5,11,"0:18:44,873","0:18:47,835"
train,dia950_utt10,data/audio/train/dia950_utt10.flac,Howdy partner!,Joey,joy,positive,950,10,5,11,"0:18:47,835","0:18:47,977"
train,dia950_utt11,data/audio/train/dia950_utt11.flac,Maybe I should get another pair!,Ross,joy,positive,950,11,5,11,"00:18:49,628","00:18:51,712"
train,dia950_utt12,data/audio/train/dia950_utt12.flac,"Ooh, y'know, they-they had some with fringe all down the sides.",Ross,joy,positive,950,12,5,11,"00:18:54,383","00:18:58,261"
train,dia950_utt13,data/audio/train/dia950_utt13.flac,I'm gonna go kiss Ben goodnight.,Ross,joy,positive,950,13,5,11,"00:19:00,556","00:19:02,723"
train,dia950_utt14,data/audio/train/dia950_utt14.flac,I can't believe he thinks I'm a cowboy.,Ross,joy,positive,950,14,5,11,"00:19:06,270","00:19:09,188"
train,dia950_utt15,data/audio/train/dia950_utt15.flac,I would make a good cowboy.,Ross,joy,positive,950,15,5,11,"00:19:10,274","00:19:12,567"
train,dia950_utt16,data/audio/train/dia950_utt16.flac,"Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry.",Monica,neutral,neutral,950,16,5,11,"00:19:18,282","00:19:21,659"
train,dia950_utt17,data/audio/train/dia950_utt17.flac,"Oh yeah, me too. Y'know if this shirt is dirty.  Yep.",Chandler,neutral,neutral,950,17,5,11,"00:19:21,827","00:19:24,787"
train,dia951_utt0,data/audio/train/dia951_utt0.flac,"No you didn't. You said you would, but you never did!",Ross,anger,negative,951,0,5,10,"0:14:59,648","0:15:01,484"
train,dia951_utt1,data/audio/train/dia951_utt1.flac,Oh yeah!,Chandler,surprise,negative,951,1,5,10,"0:15:01,484","0:15:02,533"
train,dia952_utt0,data/audio/train/dia952_utt0.flac,Great nap.,Joey,neutral,neutral,952,0,8,19,"0:18:13,551","0:18:14,573"
train,dia952_utt1,data/audio/train/dia952_utt1.flac,It really was.,Ross,neutral,neutral,952,1,8,19,"0:18:14,573","0:18:17,159"
train,dia952_utt2,data/audio/train/dia952_utt2.flac,"Uh me? Gay? No! No. No, but I have a number of close friends who are.",Joey,joy,positive,952,2,8,19,"00:18:30,527","00:18:36,533"
train,dia952_utt3,data/audio/train/dia952_utt3.flac,"So, let’s talk about women. I’m sure our female readers will be interested to know about your romantic life.",The Interviewer,neutral,neutral,952,3,8,19,"00:18:39,119","00:18:45,250"
train,dia952_utt4,data/audio/train/dia952_utt4.flac,"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, ""Hey, how you doin’?""",Joey,neutral,neutral,952,4,8,19,"00:18:49,462","00:18:53,133"
train,dia952_utt5,data/audio/train/dia952_utt5.flac,"Oh, please!",Phoebe,disgust,negative,952,5,8,19,"00:18:55,218","00:18:56,803"
train,dia952_utt6,data/audio/train/dia952_utt6.flac,"Hey, how you doin’?",Joey,neutral,neutral,952,6,8,19,"00:18:56,970","00:18:59,973"
train,dia953_utt0,data/audio/train/dia953_utt0.flac,Hey Mikey,Phoebe,neutral,neutral,953,0,9,12,"00:08:13,618","00:08:16,036"
train,dia953_utt1,data/audio/train/dia953_utt1.flac,Hey P,Mike,neutral,neutral,953,1,9,12,"00:08:13,618","00:08:16,218"
train,dia953_utt2,data/audio/train/dia953_utt2.flac,What are you doing?,Phoebe,neutral,neutral,953,2,9,12,"0:08:16,245","0:08:16,913"
train,dia953_utt3,data/audio/train/dia953_utt3.flac,Setting rattraps,Mike,neutral,neutral,953,3,9,12,"0:08:16,913","0:08:18,727"
train,dia953_utt4,data/audio/train/dia953_utt4.flac,To kill Bob??,Phoebe,surprise,negative,953,4,9,12,"0:08:18,873","0:08:19,625"
train,dia953_utt5,data/audio/train/dia953_utt5.flac,"No, no, to test his neck strength.",Mike,neutral,neutral,953,5,9,12,"0:08:19,625","0:08:23,525"
train,dia953_utt6,data/audio/train/dia953_utt6.flac,"No, Mike, I don't want to kill him!",Phoebe,anger,negative,953,6,9,12,"00:08:23,669","00:08:26,992"
train,dia953_utt7,data/audio/train/dia953_utt7.flac,"I thought we were just gonna    capture him and, and you know, set him free in the country side where he can    maybe meet a friendly possom and a wisecracking owl.",Phoebe,sadness,negative,953,7,9,12,"00:08:23,669","00:08:34,888"
train,dia953_utt8,data/audio/train/dia953_utt8.flac,"Ok, ok, I'll throw away the traps.",Mike,neutral,neutral,953,8,9,12,"0:08:35,181","0:08:37,267"
train,dia953_utt9,data/audio/train/dia953_utt9.flac,"I'll find Bob, I'll get him.",Phoebe,neutral,neutral,953,9,9,12,"0:08:37,267","0:08:38,993"
train,dia953_utt10,data/audio/train/dia953_utt10.flac,Bob?,Phoebe,fear,negative,953,10,9,12,"0:08:39,101","0:08:39,663"
train,dia953_utt11,data/audio/train/dia953_utt11.flac,Bob!,Phoebe,sadness,negative,953,11,9,12,"0:08:39,663","0:08:43,283"
train,dia953_utt12,data/audio/train/dia953_utt12.flac,Robert!,Phoebe,anger,negative,953,12,9,12,"00:08:43,397","00:08:45,815"
train,dia953_utt13,data/audio/train/dia953_utt13.flac,"Oh wait, I think I hear him.",Phoebe,neutral,neutral,953,13,9,12,"00:08:47,485","00:08:49,194"
train,dia953_utt14,data/audio/train/dia953_utt14.flac,Oh - Oh my god!,Phoebe,surprise,positive,953,14,9,12,"0:08:50,988","0:08:54,826"
train,dia953_utt15,data/audio/train/dia953_utt15.flac,Bob    had babies!,Phoebe,surprise,positive,953,15,9,12,"0:08:54,826","0:08:56,078"
train,dia953_utt16,data/audio/train/dia953_utt16.flac,Bob's a mom!,Phoebe,surprise,positive,953,16,9,12,"0:08:56,078","0:08:56,224"
train,dia953_utt17,data/audio/train/dia953_utt17.flac,Better think of a new name for him.,Mike,neutral,neutral,953,17,9,12,"00:08:56,285","00:08:57,869"
train,dia953_utt18,data/audio/train/dia953_utt18.flac,"I don't know, I kinda like Bob for a girl.",Phoebe,neutral,neutral,953,18,9,12,"00:08:58,037","00:09:00,497"
train,dia953_utt19,data/audio/train/dia953_utt19.flac,"I don't know, I mean I'm not sure  ...",Mike,neutral,neutral,953,19,9,12,"00:09:00,665","00:09:02,415"
train,dia953_utt20,data/audio/train/dia953_utt20.flac,"Oh my god, we killed Bob!",Phoebe,sadness,negative,953,20,9,12,"00:09:05,586","00:09:09,506"
train,dia953_utt21,data/audio/train/dia953_utt21.flac,"Maybe it wasn't Bob, maybe it was a mouse.",Mike,neutral,neutral,953,21,9,12,"00:09:09,674","00:09:12,342"
train,dia953_utt22,data/audio/train/dia953_utt22.flac,Suzie,Phoebe,neutral,neutral,953,22,9,12,"00:09:12,510","00:09:14,886"
train,dia954_utt0,data/audio/train/dia954_utt0.flac,"Hmmm, soup!",Joey,joy,positive,954,0,5,18,"00:15:35,267","00:15:44,067"
train,dia954_utt1,data/audio/train/dia954_utt1.flac,"Joey, Ross is gonna be here any second, would you mind watching Ben for me while I use the ladies' room?",Carol,neutral,neutral,954,1,5,18,"00:15:45,069","00:15:49,155"
train,dia954_utt2,data/audio/train/dia954_utt2.flac,"Oh yeah, no problem.",Joey,neutral,neutral,954,2,5,18,"0:15:49,323","0:15:50,385"
train,dia954_utt3,data/audio/train/dia954_utt3.flac,Thanks.,Carol,neutral,neutral,954,3,5,18,"0:15:50,385","0:15:50,583"
train,dia954_utt4,data/audio/train/dia954_utt4.flac,"Hi Ben! So you wanna be an actor huh? I gotta tell ya, it's no picnic. There's tons of rejection.",Joey,sadness,negative,954,4,5,18,"00:16:01,293","00:16:10,969"
train,dia954_utt5,data/audio/train/dia954_utt5.flac,Joey!,Ross,surprise,negative,954,5,5,18,"00:16:21,355","00:16:22,939"
train,dia955_utt0,data/audio/train/dia955_utt0.flac,What one? You wanted him to invite you to the party and he did it!,Monica,surprise,positive,955,0,5,7,"00:08:46,901","00:08:49,569"
