stem,split,Emotion
dia865_utt3,train,anger
dia865_utt4,train,sadness
dia865_utt5,train,joy
dia865_utt6,train,neutral
dia866_utt0,train,surprise
dia866_utt1,train,neutral
dia866_utt2,train,joy
dia866_utt3,train,neutral
dia866_utt4,train,neutral
dia866_utt5,train,neutral
dia866_utt6,train,neutral
dia866_utt7,train,joy
dia866_utt8,train,joy
dia866_utt9,train,anger
dia866_utt10,train,sadness
dia867_utt0,train,neutral
dia867_utt1,train,anger
dia867_utt2,train,fear
dia867_utt3,train,anger
dia867_utt4,train,surprise
dia867_utt5,train,joy
dia867_utt6,train,neutral
dia867_utt7,train,anger
dia868_utt0,train,anger
dia868_utt1,train,neutral
dia868_utt2,train,neutral
dia868_utt3,train,neutral
dia869_utt0,train,surprise
dia869_utt1,train,surprise
dia869_utt2,train,anger
dia869_utt3,train,anger
dia869_utt4,train,neutral
dia869_utt5,train,fear
dia869_utt6,train,neutral
dia869_utt7,train,neutral
dia869_utt8,train,fear
dia869_utt9,train,disgust
dia869_utt10,train,disgust
dia869_utt11,train,anger
dia869_utt12,train,anger
dia869_utt13,train,anger
dia869_utt14,train,joy
dia869_utt15,train,disgust
dia869_utt16,train,disgust
dia869_utt17,train,neutral
dia870_utt0,train,neutral
dia870_utt1,train,neutral
dia870_utt2,train,neutral
dia870_utt3,train,neutral
dia870_utt4,train,neutral
dia870_utt5,train,neutral
dia870_utt6,train,neutral
dia870_utt7,train,neutral
dia871_utt0,train,neutral
dia871_utt1,train,sadness
dia871_utt2,train,neutral
dia871_utt3,train,neutral
dia871_utt4,train,neutral
dia871_utt5,train,neutral
dia871_utt6,train,neutral
dia871_utt7,train,neutral
dia871_utt8,train,neutral
dia871_utt9,train,neutral
dia871_utt10,train,sadness
dia872_utt0,train,sadness
dia872_utt1,train,surprise
dia872_utt2,train,joy
dia872_utt3,train,surprise
dia872_utt4,train,neutral
dia872_utt5,train,neutral
dia872_utt6,train,neutral
dia872_utt7,train,neutral
dia872_utt8,train,neutral
dia872_utt9,train,neutral
dia873_utt0,train,neutral
dia873_utt1,train,neutral
dia873_utt2,train,joy
dia873_utt3,train,neutral
dia873_utt4,train,surprise
dia873_utt5,train,anger
dia874_utt0,train,surprise
dia874_utt1,train,sadness
dia874_utt2,train,surprise
dia874_utt3,train,sadness
dia874_utt4,train,sadness
dia874_utt5,train,sadness
dia874_utt6,train,anger
dia874_utt7,train,sadness
dia874_utt8,train,anger
dia874_utt9,train,neutral
dia874_utt10,train,sadness
dia874_utt11,train,sadness
dia874_utt12,train,sadness
dia874_utt13,train,anger
dia874_utt14,train,neutral
dia874_utt15,train,neutral
dia875_utt0,train,neutral
dia875_utt1,train,joy
dia875_utt2,train,neutral
dia875_utt3,train,surprise
dia875_utt4,train,anger
dia875_utt5,train,surprise
dia875_utt6,train,anger
dia875_utt7,train,joy
dia875_utt8,train,anger
dia875_utt9,train,neutral
dia875_utt10,train,neutral
dia876_utt0,train,anger
dia876_utt1,train,anger
dia876_utt2,train,surprise
dia877_utt0,train,joy
dia877_utt1,train,surprise
dia877_utt2,train,joy
dia877_utt3,train,joy
dia877_utt4,train,joy
dia878_utt0,train,joy
dia878_utt1,train,neutral
dia878_utt2,train,neutral
dia878_utt3,train,neutral
dia879_utt0,train,neutral
dia879_utt1,train,neutral
dia879_utt2,train,neutral
dia880_utt0,train,surprise
dia880_utt1,train,neutral
dia880_utt2,train,joy
dia881_utt0,train,joy
dia882_utt0,train,neutral
dia883_utt0,train,neutral
dia883_utt1,train,neutral
dia883_utt2,train,neutral
dia883_utt3,train,neutral
dia883_utt4,train,neutral
dia883_utt5,train,neutral
dia883_utt6,train,neutral
dia883_utt7,train,neutral
dia884_utt0,train,neutral
dia884_utt1,train,joy
dia884_utt2,train,joy
dia884_utt3,train,surprise
dia884_utt4,train,neutral
dia884_utt5,train,surprise
dia884_utt6,train,neutral
dia884_utt7,train,surprise
dia884_utt8,train,anger
dia884_utt9,train,surprise
dia884_utt10,train,surprise
dia884_utt11,train,disgust
dia884_utt12,train,sadness
dia884_utt13,train,anger
dia884_utt14,train,neutral
dia884_utt15,train,surprise
dia884_utt16,train,neutral
dia884_utt17,train,neutral
dia885_utt0,train,joy
dia885_utt1,train,neutral
dia885_utt2,train,neutral
dia885_utt3,train,anger
dia885_utt4,train,anger
dia886_utt0,train,joy
dia886_utt1,train,joy
dia886_utt2,train,neutral
dia886_utt3,train,neutral
dia886_utt4,train,neutral
dia886_utt5,train,joy
dia886_utt6,train,neutral
dia886_utt7,train,joy
dia886_utt8,train,joy
dia886_utt9,train,joy
dia886_utt10,train,joy
dia886_utt11,train,joy
dia886_utt12,train,disgust
dia886_utt13,train,neutral
dia886_utt14,train,neutral
dia886_utt15,train,fear
dia886_utt16,train,surprise
dia886_utt17,train,joy
dia886_utt20,train,neutral
dia886_utt21,train,neutral
dia886_utt22,train,neutral
dia887_utt0,train,neutral
dia887_utt1,train,surprise
dia887_utt2,train,neutral
dia887_utt3,train,surprise
dia887_utt4,train,neutral
dia887_utt5,train,anger
dia887_utt6,train,anger
dia887_utt7,train,surprise
dia887_utt8,train,surprise
dia887_utt9,train,surprise
dia887_utt10,train,neutral
dia887_utt11,train,anger
dia887_utt12,train,neutral
dia887_utt13,train,neutral
dia888_utt0,train,sadness
dia888_utt1,train,anger
dia888_utt2,train,anger
dia888_utt3,train,anger
dia888_utt4,train,neutral
dia888_utt5,train,neutral
dia888_utt6,train,joy
dia888_utt7,train,neutral
dia888_utt8,train,neutral
dia888_utt9,train,neutral
dia888_utt10,train,neutral
dia888_utt11,train,neutral
dia888_utt12,train,neutral
dia888_utt13,train,neutral
dia888_utt14,train,joy
dia888_utt15,train,neutral
dia888_utt16,train,joy
dia888_utt17,train,anger
dia888_utt18,train,joy
dia888_utt19,train,joy
dia889_utt0,train,neutral
dia889_utt1,train,neutral
dia889_utt2,train,neutral
dia889_utt3,train,neutral
dia889_utt4,train,neutral
dia889_utt5,train,surprise
dia890_utt0,train,neutral
dia890_utt1,train,neutral
dia890_utt2,train,neutral
dia890_utt3,train,neutral
dia890_utt4,train,surprise
dia891_utt0,train,joy
dia891_utt1,train,neutral
dia891_utt2,train,surprise
dia891_utt3,train,surprise
dia891_utt4,train,surprise
dia891_utt5,train,joy
dia891_utt6,train,joy
dia892_utt0,train,neutral
dia892_utt1,train,neutral
dia892_utt2,train,neutral
dia892_utt3,train,neutral
dia892_utt4,train,neutral
dia892_utt5,train,neutral
dia892_utt6,train,surprise
dia892_utt7,train,neutral
dia892_utt8,train,neutral
dia892_utt9,train,neutral
dia892_utt10,train,anger
dia892_utt11,train,surprise
dia892_utt12,train,neutral
dia892_utt13,train,neutral
dia892_utt14,train,joy
dia892_utt15,train,joy
dia892_utt16,train,sadness
dia893_utt0,train,neutral
dia893_utt1,train,disgust
dia893_utt2,train,sadness
dia893_utt3,train,joy
dia893_utt4,train,joy
dia893_utt5,train,neutral
dia893_utt6,train,neutral
dia893_utt7,train,neutral
dia893_utt8,train,neutral
dia893_utt9,train,anger
dia893_utt10,train,joy
dia893_utt11,train,neutral
dia893_utt12,train,joy
dia893_utt13,train,joy
dia893_utt14,train,joy
dia893_utt15,train,joy
dia893_utt16,train,joy
dia893_utt17,train,joy
dia894_utt0,train,joy
dia895_utt0,train,fear
dia895_utt1,train,neutral
dia895_utt2,train,anger
dia895_utt3,train,surprise
dia895_utt4,train,neutral
dia895_utt5,train,neutral
dia895_utt6,train,neutral
dia895_utt7,train,neutral
dia895_utt8,train,anger
dia895_utt9,train,sadness
dia895_utt10,train,neutral
dia896_utt0,train,neutral
dia896_utt1,train,sadness
dia896_utt2,train,sadness
dia896_utt3,train,neutral
dia896_utt4,train,surprise
dia896_utt5,train,neutral
dia897_utt0,train,anger
dia897_utt1,train,neutral
dia897_utt2,train,sadness
dia897_utt3,train,neutral
dia897_utt4,train,neutral
dia897_utt5,train,neutral
dia897_utt6,train,neutral
dia897_utt7,train,joy
dia897_utt8,train,neutral
dia897_utt9,train,surprise
dia897_utt10,train,neutral
dia898_utt0,train,joy
dia898_utt1,train,joy
dia898_utt2,train,joy
dia898_utt3,train,neutral
dia898_utt4,train,disgust
dia899_utt0,train,neutral
dia899_utt1,train,neutral
dia900_utt0,train,neutral
dia900_utt1,train,neutral
dia900_utt2,train,neutral
dia900_utt3,train,neutral
dia900_utt4,train,joy
dia900_utt5,train,neutral
dia900_utt6,train,neutral
dia900_utt7,train,joy
dia900_utt8,train,joy
dia900_utt9,train,neutral
dia900_utt10,train,neutral
dia900_utt11,train,joy
dia900_utt12,train,surprise
dia900_utt13,train,neutral
dia900_utt14,train,neutral
dia900_utt15,train,neutral
dia901_utt0,train,anger
dia901_utt1,train,neutral
dia901_utt2,train,neutral
dia901_utt3,train,surprise
dia901_utt4,train,anger
dia901_utt5,train,disgust
dia901_utt6,train,neutral
dia901_utt7,train,neutral
dia901_utt8,train,neutral
dia901_utt9,train,anger
dia901_utt10,train,fear
dia901_utt11,train,surprise
dia901_utt12,train,neutral
dia901_utt13,train,sadness
dia901_utt14,train,sadness
dia901_utt15,train,surprise
dia901_utt16,train,neutral
dia901_utt17,train,sadness
dia902_utt0,train,anger
dia902_utt1,train,surprise
dia902_utt2,train,joy
dia902_utt3,train,neutral
dia902_utt4,train,neutral
dia902_utt5,train,anger
dia902_utt6,train,neutral
dia902_utt7,train,neutral
dia902_utt8,train,neutral
dia902_utt9,train,joy
dia902_utt10,train,joy
dia902_utt11,train,joy
dia902_utt12,train,joy
dia902_utt13,train,joy
dia902_utt14,train,joy
dia902_utt15,train,anger
dia902_utt16,train,joy
dia903_utt0,train,neutral
dia903_utt1,train,joy
dia903_utt2,train,anger
dia904_utt0,train,neutral
dia904_utt1,train,neutral
dia904_utt2,train,sadness
dia904_utt3,train,sadness
dia904_utt4,train,disgust
dia904_utt5,train,joy
dia904_utt6,train,joy
dia904_utt7,train,anger
dia905_utt0,train,sadness
dia905_utt1,train,neutral
dia905_utt2,train,anger
dia905_utt3,train,disgust
dia905_utt4,train,joy
dia905_utt5,train,neutral
dia905_utt6,train,neutral
dia905_utt7,train,neutral
dia905_utt8,train,joy
dia905_utt9,train,anger
dia905_utt10,train,neutral
dia905_utt11,train,joy
dia905_utt12,train,joy
dia905_utt13,train,joy
dia905_utt14,train,joy
dia905_utt15,train,disgust
dia905_utt16,train,joy
dia906_utt0,train,neutral
dia906_utt1,train,neutral
dia906_utt2,train,neutral
dia906_utt3,train,neutral
dia906_utt4,train,surprise
dia906_utt5,train,surprise
dia907_utt0,train,neutral
dia907_utt1,train,anger
dia907_utt2,train,neutral
dia907_utt3,train,anger
dia907_utt4,train,anger
dia907_utt5,train,anger
dia907_utt6,train,surprise
dia907_utt7,train,anger
dia907_utt8,train,surprise
dia907_utt9,train,disgust
dia907_utt10,train,neutral
dia907_utt11,train,anger
dia907_utt12,train,fear
dia907_utt13,train,neutral
dia908_utt0,train,fear
dia908_utt1,train,neutral
dia908_utt2,train,surprise
dia908_utt3,train,neutral
dia908_utt4,train,surprise
dia908_utt5,train,neutral
dia908_utt6,train,surprise
dia908_utt7,train,anger
dia908_utt8,train,neutral
dia908_utt9,train,neutral
dia908_utt10,train,neutral
dia908_utt11,train,neutral
dia908_utt12,train,joy
dia908_utt13,train,anger
dia908_utt14,train,anger
dia908_utt15,train,anger
dia908_utt16,train,surprise
dia909_utt0,train,joy
dia909_utt1,train,neutral
dia909_utt2,train,neutral
dia909_utt3,train,neutral
dia909_utt4,train,neutral
dia909_utt5,train,neutral
dia909_utt6,train,neutral
dia909_utt7,train,neutral
dia909_utt8,train,neutral
dia910_utt0,train,neutral
dia910_utt1,train,neutral
dia910_utt2,train,joy
dia910_utt3,train,surprise
dia910_utt4,train,neutral
dia910_utt5,train,joy
dia910_utt6,train,joy
dia910_utt7,train,joy
dia910_utt8,train,joy
dia910_utt9,train,neutral
dia910_utt10,train,surprise
dia910_utt11,train,neutral
dia910_utt12,train,joy
dia910_utt13,train,joy
dia910_utt14,train,joy
dia911_utt0,train,joy
dia911_utt1,train,fear
dia911_utt2,train,surprise
dia911_utt3,train,neutral
dia911_utt4,train,neutral
dia911_utt5,train,disgust
dia912_utt0,train,surprise
dia912_utt1,train,surprise
dia912_utt2,train,surprise
dia912_utt3,train,anger
dia912_utt4,train,surprise
dia912_utt5,train,neutral
dia912_utt6,train,neutral
dia912_utt7,train,neutral
dia913_utt0,train,anger
dia913_utt1,train,neutral
dia913_utt2,train,anger
dia913_utt3,train,anger
dia913_utt4,train,neutral
dia913_utt5,train,neutral
dia913_utt6,train,neutral
dia913_utt7,train,neutral
dia913_utt8,train,joy
dia913_utt9,train,neutral
dia913_utt10,train,neutral
dia913_utt11,train,joy
dia913_utt12,train,joy
dia913_utt13,train,neutral
dia913_utt14,train,neutral
dia914_utt0,train,joy
dia914_utt1,train,neutral
dia914_utt2,train,neutral
dia915_utt0,train,neutral
dia915_utt1,train,neutral
dia915_utt2,train,neutral
dia915_utt3,train,fear
dia915_utt4,train,fear
dia915_utt5,train,neutral
dia915_utt6,train,neutral
dia915_utt7,train,fear
dia915_utt8,train,neutral
dia915_utt9,train,fear
dia916_utt0,train,joy
dia916_utt1,train,neutral
dia916_utt2,train,joy
dia916_utt3,train,joy
dia916_utt4,train,neutral
dia916_utt5,train,neutral
dia916_utt6,train,joy
dia916_utt7,train,neutral
dia916_utt8,train,surprise
dia916_utt9,train,neutral
dia916_utt10,train,joy
dia916_utt11,train,neutral
dia916_utt12,train,fear
dia916_utt13,train,sadness
dia917_utt0,train,neutral
dia917_utt1,train,joy
dia917_utt2,train,joy
dia917_utt3,train,anger
dia917_utt4,train,surprise
dia917_utt5,train,joy
dia918_utt0,train,neutral
dia918_utt1,train,neutral
dia918_utt2,train,neutral
dia918_utt3,train,neutral
dia918_utt4,train,surprise
dia918_utt5,train,anger
dia918_utt6,train,neutral
dia918_utt7,train,anger
dia918_utt8,train,sadness
dia918_utt9,train,anger
dia918_utt10,train,anger
dia918_utt11,train,sadness
dia918_utt12,train,neutral
dia919_utt0,train,surprise
dia919_utt1,train,neutral
dia920_utt0,train,sadness
dia920_utt1,train,surprise
dia920_utt2,train,neutral
dia920_utt3,train,surprise
dia920_utt4,train,neutral
dia921_utt0,train,surprise
dia921_utt1,train,fear
dia921_utt2,train,surprise
dia921_utt3,train,sadness
dia921_utt4,train,disgust
dia921_utt5,train,sadness
dia921_utt6,train,fear
dia921_utt7,train,sadness
dia921_utt8,train,sadness
dia921_utt9,train,sadness
dia921_utt10,train,anger
dia922_utt0,train,joy
dia922_utt1,train,neutral
dia922_utt2,train,neutral
dia922_utt3,train,sadness
dia922_utt4,train,neutral
dia922_utt5,train,surprise
dia922_utt6,train,neutral
dia922_utt7,train,neutral
dia922_utt8,train,neutral
dia923_utt0,train,neutral
dia923_utt1,train,sadness
dia923_utt2,train,fear
dia923_utt3,train,joy
dia923_utt4,train,sadness
dia923_utt5,train,disgust
dia923_utt6,train,surprise
dia923_utt7,train,neutral
dia923_utt8,train,joy
dia923_utt9,train,anger
dia923_utt10,train,anger
dia923_utt11,train,neutral
dia923_utt12,train,sadness
dia923_utt13,train,joy
dia924_utt0,train,joy
dia924_utt1,train,joy
dia924_utt2,train,neutral
dia924_utt3,train,neutral
dia924_utt4,train,neutral
dia924_utt5,train,sadness
dia924_utt6,train,sadness
dia925_utt0,train,neutral
dia925_utt1,train,neutral
dia925_utt2,train,neutral
dia925_utt3,train,neutral
dia925_utt4,train,neutral
dia925_utt5,train,joy
dia925_utt6,train,neutral
dia925_utt7,train,joy
dia925_utt8,train,neutral
dia926_utt0,train,neutral
dia926_utt1,train,sadness
dia926_utt2,train,sadness
dia926_utt3,train,neutral
dia926_utt4,train,anger
dia926_utt5,train,sadness
dia926_utt6,train,neutral
dia926_utt7,train,neutral
dia926_utt8,train,neutral
dia926_utt9,train,neutral
dia926_utt10,train,joy
dia926_utt11,train,neutral
dia926_utt12,train,neutral
dia926_utt13,train,joy
dia926_utt14,train,joy
dia926_utt15,train,neutral
dia926_utt16,train,neutral
dia926_utt17,train,surprise
dia927_utt0,train,neutral
dia927_utt1,train,neutral
dia927_utt2,train,surprise
dia927_utt3,train,neutral
dia927_utt4,train,surprise
dia928_utt0,train,disgust
dia928_utt1,train,neutral
dia928_utt2,train,neutral
dia928_utt3,train,joy
dia928_utt4,train,anger
dia928_utt5,train,neutral
dia929_utt0,train,joy
dia929_utt1,train,anger
dia929_utt2,train,neutral
dia929_utt3,train,neutral
dia929_utt4,train,neutral
dia929_utt5,train,neutral
dia930_utt0,train,joy
dia930_utt1,train,neutral
dia930_utt2,train,neutral
dia930_utt3,train,neutral
dia930_utt4,train,neutral
dia930_utt5,train,neutral
dia930_utt6,train,neutral
dia930_utt7,train,neutral
dia930_utt8,train,neutral
dia930_utt9,train,joy
dia930_utt10,train,neutral
dia930_utt11,train,neutral
dia930_utt12,train,neutral
dia930_utt13,train,anger
dia930_utt14,train,neutral
dia930_utt15,train,anger
dia931_utt0,train,joy
dia931_utt1,train,anger
dia931_utt2,train,disgust
dia932_utt0,train,joy
dia932_utt1,train,anger
dia932_utt2,train,joy
dia932_utt3,train,joy
dia932_utt4,train,anger
dia932_utt5,train,fear
dia932_utt6,train,anger
dia932_utt7,train,anger
dia932_utt8,train,anger
dia932_utt9,train,neutral
dia932_utt10,train,anger
dia932_utt11,train,neutral
dia932_utt12,train,joy
dia932_utt13,train,neutral
dia932_utt14,train,neutral
dia932_utt15,train,neutral
dia932_utt16,train,neutral
dia933_utt0,train,joy
dia933_utt1,train,joy
dia933_utt2,train,neutral
dia933_utt3,train,neutral
dia933_utt4,train,joy
dia933_utt5,train,neutral
dia933_utt6,train,neutral
dia933_utt7,train,neutral
dia933_utt8,train,neutral
dia933_utt9,train,neutral
dia933_utt10,train,surprise
dia933_utt11,train,anger
dia933_utt12,train,anger
dia933_utt13,train,neutral
dia933_utt14,train,anger
dia933_utt15,train,sadness
dia933_utt16,train,surprise
dia933_utt17,train,neutral
dia933_utt18,train,neutral
dia933_utt19,train,neutral
dia934_utt0,train,neutral
dia934_utt1,train,neutral
dia934_utt2,train,neutral
dia934_utt3,train,neutral
dia934_utt4,train,surprise
dia935_utt0,train,neutral
dia935_utt1,train,neutral
dia935_utt2,train,anger
dia935_utt3,train,neutral
dia935_utt4,train,sadness
dia935_utt5,train,neutral
dia935_utt6,train,neutral
dia935_utt7,train,sadness
dia935_utt8,train,anger
dia935_utt9,train,joy
dia935_utt10,train,joy
dia935_utt11,train,neutral
dia935_utt12,train,joy
dia935_utt13,train,neutral
dia936_utt0,train,neutral
dia936_utt1,train,surprise
dia936_utt2,train,neutral
dia936_utt3,train,surprise
dia936_utt4,train,neutral
dia936_utt5,train,neutral
dia936_utt6,train,fear
dia936_utt7,train,fear
dia936_utt8,train,sadness
dia936_utt9,train,neutral
dia936_utt10,train,sadness
dia936_utt11,train,sadness
dia936_utt12,train,sadness
dia936_utt13,train,surprise
dia936_utt14,train,sadness
dia936_utt15,train,sadness
dia936_utt16,train,anger
dia936_utt17,train,anger
dia936_utt18,train,sadness
dia936_utt19,train,sadness
dia936_utt20,train,anger
dia936_utt21,train,joy
dia937_utt0,train,neutral
dia937_utt1,train,neutral
dia937_utt2,train,neutral
dia937_utt3,train,neutral
dia937_utt4,train,neutral
dia937_utt5,train,neutral
dia937_utt6,train,neutral
dia938_utt0,train,neutral
dia938_utt1,train,sadness
dia938_utt2,train,sadness
dia938_utt3,train,joy
dia938_utt4,train,joy
dia938_utt5,train,neutral
dia938_utt6,train,neutral
dia938_utt7,train,surprise
dia938_utt8,train,surprise
dia938_utt9,train,neutral
dia939_utt0,train,anger
dia939_utt1,train,neutral
dia939_utt2,train,neutral
dia939_utt3,train,fear
dia939_utt4,train,surprise
dia939_utt5,train,joy
dia939_utt6,train,surprise
dia939_utt7,train,joy
dia939_utt8,train,sadness
dia939_utt9,train,sadness
dia939_utt10,train,neutral
dia939_utt11,train,sadness
dia939_utt12,train,surprise
dia939_utt13,train,surprise
dia939_utt14,train,joy
dia939_utt15,train,neutral
dia939_utt16,train,surprise
dia939_utt17,train,joy
dia939_utt18,train,neutral
dia939_utt19,train,neutral
dia939_utt20,train,neutral
dia940_utt0,train,sadness
dia940_utt1,train,neutral
dia940_utt2,train,joy
dia940_utt3,train,neutral
dia940_utt4,train,neutral
dia940_utt5,train,neutral
dia940_utt6,train,joy
dia940_utt7,train,neutral
dia940_utt8,train,neutral
dia941_utt0,train,neutral
dia941_utt1,train,neutral
dia941_utt2,train,surprise
dia941_utt3,train,neutral
dia941_utt4,train,neutral
